P_max,n_primes,T,T_idx,S_approx,S_ref,error_S,rel_error_S,N_approx,N_ref,error_N,error_smooth,improvement,time_ms
88771,8595,124.1145468943691,1,0.1080693979694669,-0.0526081147436789,0.1606775127131458,305.42343799242855,40.16062408238414,40,0.16062408238413894,0.05255468441467315,-205.63228411146747,7.262706756591797
88771,8595,294.5190769508315,2,-0.3209214483885565,-0.3476525069644657,0.026731058575909183,7.6890164864082,134.02670854234205,134,0.026708542342049668,0.34762999073060996,92.3169625595546,7.0323944091796875
88771,8595,867.4148668796988,3,-0.01754792908528512,-0.0989633716843822,0.08141544259909708,82.26825866316516,543.0814077975186,543,0.08140779751863647,0.09895572660389007,17.73311124832241,16.920804977416992
88771,8595,7395.165672598326,4,0.05234750640578409,0.0441366995286279,0.008210806877156189,18.603128382607096,7146.008209910148,7146,0.008209910148252675,0.044137596257314726,81.39928123772239,6.481409072875977
88771,8595,294187.83250721806,5,0.3768920242717907,0.1978798282030371,0.1790121960687536,90.46510586469475,456702.1790121735,456702,0.17901217349572107,0.19787985074799508,9.534915849670043,6.57963752746582
88771,8595,1511531.4462892578,6,0.29790604365936924,-0.0621446757586852,0.36005071941805444,579.3750068246749,2740249.3600507155,2740249,0.3600507155060768,0.06214467203244567,-479.37503526946716,6.742000579833984
88771,8595,3139939.9798384504,7,-1.0318095685294044,0.9580448740462444,1.9898544425756488,207.69950306937287,6057730.010145556,6057730,0.010145556181669235,1.0419551245868206,99.02629624421758,7.483720779418945
88771,8595,4808843.628725745,8,-1.000269076579761,0.853499704118016,1.8537687806977772,217.19618316838347,9603696.146231221,9603696,0.14623122103512287,1.1465002968907356,87.24542667527464,15.353918075561523
139581,12972,100.0,0,-0.04562789226088532,-0.0024099022718167,0.04321798998906862,1793.350315259416,28.956715695064464,29,0.043284304935536255,0.002343587325349006,-1746.9252016922553,20.928382873535156
139581,12972,124.1145468943691,1,0.11008385272544251,-0.0526081147436789,0.1626919674691214,309.25260914937,40.16263853714012,40,0.16263853714011844,0.05255468441467315,-209.46534823965214,15.431404113769531
139581,12972,294.5190769508315,2,-0.3578629459937265,-0.3476525069644657,0.010210439029260776,2.9369668921456697,133.98976704473688,134,0.010232955263120402,0.34762999073060996,97.0563658096317,15.598297119140625
139581,12972,867.4148668796988,3,-0.07581046712719051,-0.0989633716843822,0.023152904557191684,23.39542819037312,543.0231452594767,543,0.023145259476677893,0.09895572660389007,76.61049009389212,12.09259033203125
139581,12972,7395.165672598326,4,0.035126103210919614,0.0441366995286279,0.009010596317708286,20.415201893072776,7145.990988506954,7146,0.009011493046273245,0.044137596257314726,79.58318120964775,16.550540924072266
139581,12972,294187.83250721806,5,0.32847117352844313,0.1978798282030371,0.13059134532540603,65.99527931235676,456702.1305913228,456702,0.13059132278431207,0.19787985074799508,34.004739597957666,20.994186401367188
139581,12972,1511531.4462892578,6,0.24048420778064328,-0.0621446757586852,0.3026288835393285,486.9747566379952,2740249.30262888,2740249,0.3026288799010217,0.06214467203244567,-386.9747799827787,14.784812927246094
139581,12972,3139939.9798384504,7,-1.1139658798255438,0.9580448740462444,2.0720107538717882,216.27491676050377,6057729.927989244,6057730,0.07201075553894043,1.0419551245868206,93.08888129251288,9.609460830688477
139581,12972,4808843.628725745,8,-1.0104285755956894,0.853499704118016,1.8639282797137056,218.38651738489347,9603696.136071721,9603696,0.1360717210918665,1.1465002968907356,88.13155814604778,17.565250396728516
219472,19565,100.0,0,0.07933205438470056,-0.0024099022718167,0.08174195665651726,3391.919980012146,29.08167564171005,29,0.08167564171004926,0.002343587325349006,-3385.0692707977573,19.107341766357422
219472,19565,124.1145468943691,1,0.13092575772714934,-0.0526081147436789,0.18353387247082825,348.8698908239829,40.18348044214182,40,0.18348044214182124,0.05255468441467315,-249.1229072828262,17.192840576171875
219472,19565,294.5190769508315,2,-0.38376899769902295,-0.3476525069644657,0.03611649073455725,10.38867547652944,133.96386099303157,134,0.0361390069684262,0.34762999073060996,89.60417457294946,34.752845764160156
219472,19565,867.4148668796988,3,-0.03203779467206799,-0.0989633716843822,0.0669255770123142,67.62661363818104,543.0669179319318,543,0.06691793193181184,0.09895572660389007,32.37588745148862,33.791542053222656
219472,19565,7395.165672598326,4,-0.005264318578680158,0.0441366995286279,0.049401018107308056,111.92730456717912,7145.950598085164,7146,0.049401914836380456,0.044137596257314726,-11.92706224502042,28.479337692260742
219472,19565,294187.83250721806,5,0.3673124106901486,0.1978798282030371,0.1694325824871115,85.62397897033904,456702.1694325599,456702,0.16943255992373452,0.19787985074799508,14.37604218758427,57.06000328063965
219472,19565,1511531.4462892578,6,0.22859148874067112,-0.0621446757586852,0.2907361644993563,467.837607888273,2740249.2907361607,2740249,0.2907361607067287,0.06214467203244567,-367.837629837254,61.95974349975586
219472,19565,3139939.9798384504,7,-1.1284135778489834,0.9580448740462444,2.086458451895228,217.78295656269182,6057729.913541547,6057730,0.08645845297724009,1.0419551245868206,91.70228631376763,72.62134552001953
219472,19565,4808843.628725745,8,-1.0712654601900806,0.853499704118016,1.9247651643080967,225.51445009545702,9603696.075234836,9603696,0.07523483596742153,1.1465002968907356,93.43787034582934,56.26034736633301
345088,29587,100.0,0,0.23872181274606233,-0.0024099022718167,0.24113171501787903,10005.871102652738,29.24106540007141,29,0.24106540007140964,0.002343587325349006,-10186.171010739286,83.08196067810059
345088,29587,124.1145468943691,1,0.14269971882628446,-0.0526081147436789,0.19530783356996337,371.25039458561946,40.19525440324096,40,0.1952544032409591,0.05255468441467315,-271.5261644430016,87.28694915771484
345088,29587,294.5190769508315,2,-0.34503857650248027,-0.3476525069644657,0.0026139304619854364,0.7518802279923187,134.00259141422814,134,0.002591414228135136,0.34762999073060996,99.25454814105976,54.23092842102051
345088,29587,867.4148668796988,3,-0.06415188461477707,-0.0989633716843822,0.03481148706960513,35.17613282278545,543.0348038419891,543,0.03480384198905995,0.09895572660389007,64.82887531271811,49.31497573852539
345088,29587,7395.165672598326,4,-8.482603820241292e-05,0.0441366995286279,0.04422152556683031,100.19218935513605,7145.955777577705,7146,0.04422242229520634,0.044137596257314726,-0.1921854497854734,52.56342887878418
345088,29587,294187.83250721806,5,0.32169034667242924,0.1978798282030371,0.12381051846939214,62.56853949880874,456702.12381049595,456702,0.12381049594841897,0.19787985074799508,37.431479010920256,46.88382148742676
345088,29587,1511531.4462892578,6,0.19909958827834282,-0.0621446757586852,0.261244264037028,420.3807660876195,2740249.2612442602,2740249,0.2612442602403462,0.06214467203244567,-320.3807851845301,65.9632682800293
345088,29587,3139939.9798384504,7,-1.1380502896838611,0.9580448740462444,2.0960951637301055,218.7888292619713,6057729.903904835,6057730,0.09609516523778439,1.0419551245868206,90.77741805090788,60.3337287902832
345088,29587,4808843.628725745,8,-1.0939199825481236,0.853499704118016,1.9474196866661395,228.1687594348438,9603696.052580314,9603696,0.05258031375706196,1.1465002968907356,95.41384211590196,95.0937271118164
542603,44772,100.0,0,0.22541765302121394,-0.0024099022718167,0.22782755529303064,9453.808893307665,29.227761240346563,29,0.2277612403465632,0.002343587325349006,-9618.48746078387,76.12180709838867
542603,44772,124.1145468943691,1,0.10220105104009278,-0.0526081147436789,0.15480916578377169,294.26860578077014,40.15475573545476,40,0.1547557354547635,0.05255468441467315,-194.46611121035687,57.23690986633301
542603,44772,294.5190769508315,2,-0.2778186915261057,-0.3476525069644657,0.06983381543835998,20.087246327695212,134.0698112992045,134,0.06981129920450257,0.34762999073060996,79.91792967638351,32.3333740234375
542603,44772,867.4148668796988,3,-0.028175151024286162,-0.0989633716843822,0.07078822066009603,71.52971797066147,543.0707805755796,543,0.07078057557964712,0.09895572660389007,28.472481574538154,37.83679008483887
542603,44772,7395.165672598326,4,0.015649401957311366,0.0441366995286279,0.028487297571316534,64.54333440324221,7145.9715118057,7146,0.02848819429982541,0.044137596257314726,35.45594523602044,44.68274116516113
542603,44772,294187.83250721806,5,0.317520668613697,0.1978798282030371,0.1196408404106599,60.46136258411388,456702.11964081787,456702,0.11964081786572933,0.19787985074799508,39.5386556976461,44.40021514892578
542603,44772,1511531.4462892578,6,0.13169590177108761,-0.0621446757586852,0.19384057752977282,311.91823782696633,2740249.193840574,2740249,0.19384057400748134,0.06214467203244567,-211.91825086192006,53.150177001953125
542603,44772,3139939.9798384504,7,-1.1202769098337,0.9580448740462444,2.0783217838799444,216.93365730378355,6057729.921678214,6057730,0.07832178566604853,1.0419551245868206,92.48319012806752,39.91103172302246
542603,44772,4808843.628725745,8,-1.161785819931662,0.853499704118016,2.015285524049678,236.1202369873368,9603695.984714476,9603696,0.015285523608326912,1.1465002968907356,98.6667667117243,51.33700370788574
853167,67849,100.0,0,-0.0007283486365820239,-0.0024099022718167,0.0016815536352346762,69.77683928929783,29.001615238688768,29,0.0016152386887675618,0.002343587325349006,31.078365576711708,65.31572341918945
853167,67849,124.1145468943691,1,0.040137841857827886,-0.0526081147436789,0.09274595660150678,176.29591376423656,40.0926925262725,40,0.09269252627250069,0.05255468441467315,-76.37348088921479,77.50439643859863
853167,67849,294.5190769508315,2,-0.3299952295910998,-0.3476525069644657,0.01765727737336592,5.079001882523663,134.0176347611395,134,0.017634761139504462,0.34762999073060996,94.92714621588267,53.11226844787598
853167,67849,867.4148668796988,3,-0.05357973128069531,-0.0989633716843822,0.045383640403686885,45.85902807396876,543.0453759953232,543,0.045375995323183815,0.09895572660389007,54.14515472680079,87.88585662841797
853167,67849,7395.165672598326,4,0.012129644767880709,0.0441366995286279,0.032007054760747194,72.51800678930877,7145.9679920485105,7146,0.032007951489504194,0.044137596257314726,27.481434868126374,70.7387924194336
853167,67849,294187.83250721806,5,0.29225782438452325,0.1978798282030371,0.09437799618148615,47.69460183917707,456702.09437797364,456702,0.09437797364080325,0.19787985074799508,52.305414985886586,52.28281021118164
853167,67849,1511531.4462892578,6,0.15398514221391899,-0.0621446757586852,0.2161298179726042,347.7849314265645,2740249.2161298143,2740249,0.2161298142746091,0.06214467203244567,-247.78494632937787,63.4770393371582
853167,67849,3139939.9798384504,7,-1.1131350869275796,0.9580448740462444,2.071179960973824,216.1881992256084,6057729.928820037,6057730,0.07117996271699667,1.0419551245868206,93.16861532350326,90.57855606079102
853167,67849,4808843.628725745,8,-1.196860270049777,0.853499704118016,2.050359974167793,240.2297229014954,9603695.949640026,9603696,0.050359973683953285,1.1465002968907356,95.60750452306662,64.74685668945312
1341486,102960,100.0,0,-0.12547311175535614,-0.0024099022718167,0.12306320948353944,5106.564316849599,28.876870475569994,29,0.12312952443000569,0.002343587325349006,-5153.891036966984,79.98108863830566
1341486,102960,124.1145468943691,1,-0.05401243417108555,-0.0526081147436789,0.001404319427406646,2.669396982288519,39.99854225024359,40,0.0014577497564118858,0.05255468441467315,97.22622298535792,72.31974601745605
1341486,102960,294.5190769508315,2,-0.4090805395286398,-0.3476525069644657,0.06142803256417412,17.66937713193387,133.93854945120196,134,0.06145054879803524,0.34762999073060996,82.32300134148802,168.11227798461914
1341486,102960,867.4148668796988,3,0.008086091053479186,-0.0989633716843822,0.10704946273786138,108.17079179483461,543.1070418176573,543,0.10704181765731846,0.09895572660389007,-8.1714230504276,100.77381134033203
1341486,102960,7395.165672598326,4,-0.00430423082661482,0.0441366995286279,0.04844093035524272,109.75204506132819,7145.9515581729165,7146,0.04844182708347944,0.044137596257314726,-9.75184693129135,159.47556495666504
1341486,102960,294187.83250721806,5,0.30987120494775133,0.1978798282030371,0.11199137674471424,56.595650886559326,456702.1119913542,456702,0.11199135420611128,0.19787985074799508,43.40436695157251,83.89043807983398
1341486,102960,1511531.4462892578,6,0.06936874540663165,-0.0621446757586852,0.13151342116531686,211.62459946850208,2740249.131513417,2740249,0.13151341723278165,0.06214467203244567,-111.62460582963351,83.55045318603516
1341486,102960,3139939.9798384504,7,-1.1184188429045538,0.9580448740462444,2.0764637169507982,216.73971368177982,6057729.923536282,6057730,0.0764637179672718,1.0419551245868206,92.66151524542931,76.62105560302734
1341486,102960,4808843.628725745,8,-1.14277495168123,0.853499704118016,1.9962746557992461,233.8928351313424,9603696.003725344,9603696,0.0037253443151712418,1.1465002968907356,99.67506817701887,87.17179298400879
2109297,156462,100.0,0,0.13079305276823153,-0.0024099022718167,0.13320295504004823,5527.317709013712,29.133136640093582,29,0.13313664009358206,0.002343587325349006,-5580.89094242543,118.1187629699707
2109297,156462,124.1145468943691,1,-0.14357564861316385,-0.0526081147436789,0.09096753386948495,172.91540347473696,39.90897903580151,40,0.09102096419849204,0.05255468441467315,-73.19286608270298,113.35086822509766
2109297,156462,294.5190769508315,2,-0.43909252088469725,-0.3476525069644657,0.09144001392023154,26.302129882117555,133.90853746984592,134,0.09146253015407524,0.34762999073060996,73.68968944196975,142.12417602539062
2109297,156462,867.4148668796988,3,0.02757805583531857,-0.0989633716843822,0.12654142751970077,127.86693234671871,543.1265337824392,543,0.12653378243919633,0.09895572660389007,-27.869085278609973,162.5690460205078
2109297,156462,7395.165672598326,4,-0.015068270129942213,0.0441366995286279,0.05920496965857011,134.14000206374436,7145.940794133613,7146,0.05920586638694658,0.044137596257314726,-34.1393084521105,274.2164134979248
2109297,156462,294187.83250721806,5,0.2970133507509292,0.1978798282030371,0.09913352254789212,50.0978414263504,456702.0991335,456702,0.09913350001443177,0.19787985074799508,49.90217566887053,304.7809600830078
2109297,156462,1511531.4462892578,6,0.07085924723301879,-0.0621446757586852,0.133003922991704,214.02303796414236,2740249.1330039194,2740249,0.1330039193853736,0.06214467203244567,-114.02304499399784,248.21782112121582
2109297,156462,3139939.9798384504,7,-1.1108967995150474,0.9580448740462444,2.0689416735612918,215.95456847686498,6057729.931058325,6057730,0.06894167512655258,1.0419551245868206,93.38343144539061,334.8696231842041
2109297,156462,4808843.628725745,8,-1.1151449497778811,0.853499704118016,1.9686446538958973,230.65557543810078,9603696.031355347,9603696,0.031355347484350204,1.1465002968907356,97.26512521894807,368.3750629425049
3316573,238015,100.0,0,0.479826135924334,-0.0024099022718167,0.4822360381961507,20010.605568358507,29.482169723249683,29,0.4821697232496831,0.002343587325349006,-20474.002855979717,533.4634780883789
3316573,238015,124.1145468943691,1,-0.27313356646125864,-0.0526081147436789,0.22052545171757973,419.1852393723667,39.77942111795341,40,0.22057888204658838,0.05255468441467315,-319.7130750632065,659.3513488769531
3316573,238015,294.5190769508315,2,-0.3174919792400893,-0.3476525069644657,0.030160527724376385,8.67548115436405,134.03013801149052,134,0.03013801149052142,0.34762999073060996,91.33043399760167,603.4672260284424
3316573,238015,867.4148668796988,3,0.04913063109641844,-0.0989633716843822,0.14809400278080065,149.6452680018904,543.1480863577003,543,0.14808635770032197,0.09895572660389007,-49.64910347543293,416.11504554748535
3316573,238015,7395.165672598326,4,-0.020291668206967855,0.0441366995286279,0.06442836773559575,145.97459353254607,7145.935570735535,7146,0.06442926446470665,0.044137596257314726,-45.97365948316471,408.827543258667
3316573,238015,294187.83250721806,5,0.2989355548292429,0.1978798282030371,0.1010557266262058,51.069241136856206,456702.10105570406,456702,0.10105570405721664,0.19787985074799508,48.93077608699352,373.19040298461914
3316573,238015,1511531.4462892578,6,0.11016216150209629,-0.0621446757586852,0.1723068372607815,277.26725605564087,2740249.1723068333,2740249,0.17230683332309127,0.06214467203244567,-177.26726634445836,201.3099193572998
3316573,238015,3139939.9798384504,7,-1.1259784465197902,0.9580448740462444,2.0840233205660343,217.52877939467368,6057729.915976678,6057730,0.08402332197874784,1.0419551245868206,91.93599417133568,184.42130088806152
3316573,238015,4808843.628725745,8,-1.1060132598340324,0.853499704118016,1.9595129639520485,229.58566411888302,9603696.040487038,9603696,0.04048703797161579,1.1465002968907356,96.46864130071182,227.57983207702637
5214844,362377,100.0,0,0.31501498974553044,-0.0024099022718167,0.31742489201734714,13171.691471872717,29.31735857707088,29,0.31735857707088044,0.002343587325349006,-13441.572513139428,287.78910636901855
5214844,362377,124.1145468943691,1,-0.4251717907982734,-0.0526081147436789,0.3725636760545945,708.1867082099909,39.6273828936164,40,0.37261710638360057,0.05255468441467315,-609.0083605935739,394.96731758117676
5214844,362377,294.5190769508315,2,-0.1754906964052191,-0.3476525069644657,0.1721618105592466,49.521233734938555,134.1721392943254,134,0.17213929432540453,0.34762999073060996,50.482035809505,329.10990715026855
5214844,362377,867.4148668796988,3,0.07689931041126453,-0.0989633716843822,0.17586268209564673,177.70482058403869,543.1758550370151,543,0.17585503701513971,0.09895572660389007,-77.71082387083057,355.15499114990234
5214844,362377,7395.165672598326,4,-0.01204126837047885,0.0441366995286279,0.05617796789910675,127.28175984855564,7145.943821135372,7146,0.056178864628236624,0.044137596257314726,-27.281205575227386,387.62402534484863
5214844,362377,294187.83250721806,5,0.3027720757313193,0.1978798282030371,0.10489224752828222,53.008054676829516,456702.104892225,456702,0.10489222500473261,0.19787985074799508,46.99196274495099,491.61243438720703
5214844,362377,1511531.4462892578,6,0.09735091314718945,-0.0621446757586852,0.15949558890587465,256.6520574107009,2740249.159495585,2740249,0.15949558513239026,0.06214467203244567,-156.65206672764768,421.89860343933105
5214844,362377,3139939.9798384504,7,-1.0931451875374922,0.9580448740462444,2.0511900615837364,214.1016686327708,6057729.948809937,6057730,0.05119006335735321,1.0419551245868206,95.08711439202796,307.9972267150879
5214844,362377,4808843.628725745,8,-1.0790497772802725,0.853499704118016,1.9325494813982886,226.4264969365554,9603696.06745052,9603696,0.06745051965117455,1.1465002968907356,94.11683365158319,280.3075313568115
8199608,552290,100.0,0,-0.3087893031377399,-0.0024099022718167,0.3063794008659232,12713.35375085396,28.69355428418761,29,0.3064457158123908,0.002343587325349006,-12975.924779835334,572.582483291626
8199608,552290,124.1145468943691,1,-0.513953927168116,-0.0526081147436789,0.4613458124244372,876.9480044518606,39.538600757246556,40,0.4613992427534441,0.05255468441467315,-777.9412299631706,652.3714065551758
8199608,552290,294.5190769508315,2,-0.29038316437167533,-0.3476525069644657,0.05726934259279037,16.47315680040357,134.05724682635895,134,0.05724682635894851,0.34762999073060996,83.5322532907378,624.4590282440186
8199608,552290,867.4148668796988,3,0.07154253487092124,-0.0989633716843822,0.17050590655530345,172.2919335237359,543.1704982614748,543,0.17049826147479052,0.09895572660389007,-72.29751862393786,507.71164894104004
8199608,552290,7395.165672598326,4,0.021646675886217392,0.0441366995286279,0.022490023642410508,50.9553815364537,7145.977509079629,7146,0.022490920370728418,0.044137596257314726,49.04362204137681,485.7909679412842
8199608,552290,294187.83250721806,5,0.24385111852289573,0.1978798282030371,0.04597129031985864,23.231923504951304,456702.0459712678,456702,0.045971267798449844,0.19787985074799508,76.76809052327647,509.37438011169434
8199608,552290,1511531.4462892578,6,0.12387183009479961,-0.0621446757586852,0.1860165058534848,299.32814610829723,2740249.1860165023,2740249,0.18601650232449174,0.06214467203244567,-199.328158377556,621.431827545166
8199608,552290,3139939.9798384504,7,-1.1044154494953797,0.9580448740462444,2.0624603235416243,215.27805005948713,6057729.937539675,6057730,0.062460324726998806,1.0419551245868206,94.00546882940213,1029.8922061920166
8199608,552290,4808843.628725745,8,-1.0419991420992305,0.853499704118016,1.8954988462172464,222.08547197752165,9603696.104501154,9603696,0.1045011542737484,1.1465002968907356,90.88520477865104,516.6850090026855
12892728,842758,100.0,0,-0.5629423788634493,-0.0024099022718167,0.5605324765916326,23259.552187943136,28.4394012084619,29,0.5605987915381014,0.002343587325349006,-23820.54204571265,877.5107860565186
12892728,842758,124.1145468943691,1,-0.5372756754907272,-0.0526081147436789,0.4846675607470483,921.2790899435971,39.51527900892395,40,0.4847209910760526,0.05255468441467315,-822.3173851667532,1170.9816455841064
12892728,842758,294.5190769508315,2,-0.5462314668205104,-0.3476525069644657,0.19857895985604468,57.11995624307173,133.8013985239101,134,0.1986014760898911,0.34762999073060996,42.86986698918219,1031.7261219024658
12892728,842758,867.4148668796988,3,0.07428640082539953,-0.0989633716843822,0.17324977250978174,175.06454111357138,543.1732421274293,543,0.17324212742926193,0.09895572660389007,-75.07034041873385,1374.5133876800537
12892728,842758,7395.165672598326,4,-0.012661546191490257,0.0441366995286279,0.05679824572011816,128.68711599805448,7145.943200857551,7146,0.05679914244865358,0.044137596257314726,-28.68653317123158,1309.9145889282227
12892728,842758,294187.83250721806,5,0.22787113717278182,0.1978798282030371,0.029991308969744723,15.156324544092367,456702.0299912864,456702,0.029991286399308592,0.19787985074799508,84.84368858883806,713.4332656860352
12892728,842758,1511531.4462892578,6,0.10799224496957366,-0.0621446757586852,0.17013692072825887,273.77553853353385,2740249.170136917,2740249,0.17013691691681743,0.06214467203244567,-173.77554881613844,979.363203048706
12892728,842758,3139939.9798384504,7,-1.1618693676873137,0.9580448740462444,2.119914241733558,221.2750466249278,6057729.880085757,6057730,0.11991424299776554,1.0419551245868206,88.4914196237274,671.0927486419678
12892728,842758,4808843.628725745,8,-0.9877515689272329,0.853499704118016,1.8412512730452488,215.7295736789914,9603696.158748727,9603696,0.15874872729182243,1.1465002968907356,86.15362527839349,656.031608581543
20271997,1286746,100.0,0,0.19311750362592775,-0.0024099022718167,0.19552740589774445,8113.499380634489,29.195461090951277,29,0.19546109095127662,0.002343587325349006,-8240.252092896459,960.0989818572998
20271997,1286746,124.1145468943691,1,-0.45859560464834503,-0.0526081147436789,0.40598748990466615,771.7202790534275,39.59395907976633,40,0.40604092023367144,0.05255468441467315,-672.6065235781451,1033.5395336151123
20271997,1286746,294.5190769508315,2,-0.5047293121623054,-0.3476525069644657,0.15707680519783973,45.18212929610627,133.8429006785683,134,0.15709932143170136,0.34762999073060996,54.80846715741426,1127.8231143951416
20271997,1286746,867.4148668796988,3,0.032801938485274074,-0.0989633716843822,0.13176531016965626,133.14553448106767,543.1317576650891,543,0.13175766508913966,0.09895572660389007,-33.14809522500147,1019.3357467651367
20271997,1286746,7395.165672598326,4,-0.05291188479534613,0.0441366995286279,0.09704858432397404,219.8818338490092,7145.902950518947,7146,0.09704948105263611,0.044137596257314726,-119.87939825008603,1013.4227275848389
20271997,1286746,294187.83250721806,5,0.23857959494315706,0.1978798282030371,0.040699766740119964,20.56792100019384,456702.0406997442,456702,0.04069974418962374,0.19787985074799508,79.43209273921686,1300.8551597595215
20271997,1286746,1511531.4462892578,6,0.10696676651052636,-0.0621446757586852,0.16911144226921157,272.1253916037641,2740249.1691114386,2740249,0.1691114385612309,0.06214467203244567,-172.12540195390844,2192.0883655548096
20271997,1286746,3139939.9798384504,7,-1.1642153561110224,0.9580448740462444,2.122260230157267,221.51991912383284,6057729.8777397685,6057730,0.12226023152470589,1.0419551245868206,88.26626707429581,1986.4635467529297
20271997,1286746,4808843.628725745,8,-0.9690376462617316,0.853499704118016,1.8225373503797475,213.53696335057424,9603696.17746265,9603696,0.17746265046298504,1.1465002968907356,84.5213602696609,2249.8018741607666
31874859,1966571,100.0,0,1.1092414889458657,-0.0024099022718167,1.1116513912176824,46128.484304870435,30.111585076271215,29,1.111585076271215,0.002343587325349006,-47330.9219992764,2426.3477325439453
31874859,1966571,124.1145468943691,1,-0.24915976992901512,-0.0526081147436789,0.1965516551853362,373.61470971349104,39.80339491448566,40,0.1966050855143422,0.05255468441467315,-274.0962155971971,1662.942886352539
31874859,1966571,294.5190769508315,2,-0.11909080630183973,-0.3476525069644657,0.228561700662626,65.74429813790694,134.22853918442877,134,0.22853918442876875,0.34762999073060996,34.257920627489426,1333.2936763763428
31874859,1966571,867.4148668796988,3,0.09561358166010134,-0.0989633716843822,0.19457695334448355,196.61512136534301,543.194569308264,543,0.19456930826402186,0.09895572660389007,-96.62258561635694,739.2957210540771
31874859,1966571,7395.165672598326,4,-0.0012187702644390946,0.0441366995286279,0.045355469793066996,102.76135342573265,7145.954643633479,7146,0.045356366521446034,0.044137596257314726,-2.761297323547217,733.5975170135498
31874859,1966571,294187.83250721806,5,0.3225725621050365,0.1978798282030371,0.12469273390199939,63.014373437830585,456702.12469271134,456702,0.1246927113388665,0.19787985074799508,36.985645143999136,732.7072620391846
31874859,1966571,1511531.4462892578,6,0.11014425963073501,-0.0621446757586852,0.17228893538942022,277.2384492895862,2740249.1722889314,2740249,0.172288931440562,0.06214467203244567,-177.23845955870544,767.7016258239746
31874859,1966571,3139939.9798384504,7,-1.1685142689951853,0.9580448740462444,2.1265591430414297,221.96863640217978,6057729.873440855,6057730,0.1265591448172927,1.0419551245868206,87.85368565009182,771.5911865234375
31874859,1966571,4808843.628725745,8,-1.0240757613841598,0.853499704118016,1.8775754655021757,219.98548522549427,9603696.122424535,9603696,0.12242453545331955,1.1465002968907356,89.32189238979439,774.5852470397949
50118723,3007801,100.0,0,0.6214767776010593,-0.0024099022718167,0.623886679872876,25888.463908644742,29.62382036492641,29,0.6238203649264094,0.002343587325349006,-26518.183081081064,1121.3910579681396
50118723,3007801,124.1145468943691,1,0.07907511974202036,-0.0526081147436789,0.13168323448569927,250.3097385779664,40.131629804156695,40,0.13162980415669523,0.05255468441467315,-150.46255271574705,1470.7119464874268
50118723,3007801,294.5190769508315,2,0.042961390817389845,-0.3476525069644657,0.39061389778185557,112.3575668107525,134.390591381548,134,0.3905913815480062,0.34762999073060996,-12.35836721886532,2177.4916648864746
50118723,3007801,867.4148668796988,3,-0.020278774514614836,-0.0989633716843822,0.07868459716976736,79.50880798676839,543.0786769520893,543,0.07867695208926762,0.09895572660389007,20.49277511325481,1539.865493774414
50118723,3007801,7395.165672598326,4,-0.0030067595948761747,0.0441366995286279,0.047143459123504074,106.81237978142416,7145.952855644148,7146,0.04714435585174215,0.044137596257314726,-6.812241375580403,1108.9041233062744
50118723,3007801,294187.83250721806,5,0.34838823677311703,0.1978798282030371,0.15050840857007994,76.06051103685459,456702.150508386,456702,0.1505083860247396,0.19787985074799508,23.939509022363385,1140.3372287750244
50118723,3007801,1511531.4462892578,6,0.08487161325301808,-0.0621446757586852,0.14701628901170327,236.57101307050687,2740249.1470162855,2740249,0.14701628545299172,0.06214467203244567,-136.57102152898105,1147.9628086090088
50118723,3007801,3139939.9798384504,7,-1.0838519235604822,0.9580448740462444,2.041896797606727,213.1316447613669,6057729.958103201,6057730,0.04189679864794016,1.0419551245868206,95.97902081775797,1164.842128753662
50118723,3007801,4808843.628725745,8,-0.9922927291029913,0.853499704118016,1.8457924332210074,216.26163715292677,9603696.154207569,9603696,0.15420756861567497,1.1465002968907356,86.54971402677522,1152.8587341308594
